step,t,delta_norm_mean,delta_norm_std,cos_prev_mean,cos_prev_std,vc_norm_mean,vu_norm_mean,subj,action,seed
0,0.0,0.0,0.0,nan,nan,222.95545959472656,222.95545959472656,S10,run,22
1,0.012500000186264515,0.0,0.0,0.0,0.0,223.2161865234375,223.2161865234375,S10,run,22
2,0.02500000037252903,0.0,0.0,0.0,0.0,223.4221649169922,223.4221649169922,S10,run,22
3,0.03750000149011612,0.0,0.0,0.0,0.0,223.61874389648438,223.61874389648438,S10,run,22
4,0.05000000074505806,0.0,0.0,0.0,0.0,223.75860595703125,223.75860595703125,S10,run,22
5,0.0625,0.0,0.0,0.0,0.0,223.91871643066406,223.91871643066406,S10,run,22
6,0.07500000298023224,0.0,0.0,0.0,0.0,224.02655029296875,224.02655029296875,S10,run,22
7,0.08749999850988388,0.0,0.0,0.0,0.0,224.12464904785156,224.12464904785156,S10,run,22
8,0.10000000149011612,0.0,0.0,0.0,0.0,224.2002716064453,224.2002716064453,S10,run,22
9,0.11249999701976776,0.0,0.0,0.0,0.0,224.28298950195312,224.28298950195312,S10,run,22
10,0.125,0.0,0.0,0.0,0.0,224.38885498046875,224.38885498046875,S10,run,22
11,0.13750000298023224,0.0,0.0,0.0,0.0,224.54306030273438,224.54306030273438,S10,run,22
12,0.15000000596046448,0.0,0.0,0.0,0.0,224.6962890625,224.6962890625,S10,run,22
13,0.16249999403953552,0.0,0.0,0.0,0.0,224.88937377929688,224.88937377929688,S10,run,22
14,0.17499999701976776,0.0,0.0,0.0,0.0,225.0803680419922,225.0803680419922,S10,run,22
15,0.1875,0.0,0.0,0.0,0.0,225.1674041748047,225.1674041748047,S10,run,22
16,0.20000000298023224,0.0,0.0,0.0,0.0,225.25489807128906,225.25489807128906,S10,run,22
17,0.21250000596046448,0.0,0.0,0.0,0.0,225.44219970703125,225.44219970703125,S10,run,22
18,0.22499999403953552,0.0,0.0,0.0,0.0,225.51922607421875,225.51922607421875,S10,run,22
19,0.23749999701976776,0.0,0.0,0.0,0.0,225.5357666015625,225.5357666015625,S10,run,22
20,0.25,0.0,0.0,0.0,0.0,225.58724975585938,225.58724975585938,S10,run,22
21,0.26249998807907104,0.0,0.0,0.0,0.0,225.61280822753906,225.61280822753906,S10,run,22
22,0.2750000059604645,0.0,0.0,0.0,0.0,225.6921844482422,225.6921844482422,S10,run,22
23,0.2874999940395355,0.0,0.0,0.0,0.0,225.75257873535156,225.75257873535156,S10,run,22
24,0.30000001192092896,0.0,0.0,0.0,0.0,225.75025939941406,225.75025939941406,S10,run,22
25,0.3125,0.0,0.0,0.0,0.0,225.76217651367188,225.76217651367188,S10,run,22
26,0.32499998807907104,0.0,0.0,0.0,0.0,225.7307891845703,225.7307891845703,S10,run,22
27,0.3375000059604645,0.0,0.0,0.0,0.0,225.67916870117188,225.67916870117188,S10,run,22
28,0.3499999940395355,0.0,0.0,0.0,0.0,225.6197509765625,225.6197509765625,S10,run,22
29,0.36250001192092896,0.0,0.0,0.0,0.0,225.646240234375,225.646240234375,S10,run,22
30,0.375,0.0,0.0,0.0,0.0,225.63327026367188,225.63327026367188,S10,run,22
31,0.38749998807907104,0.0,0.0,0.0,0.0,225.5703582763672,225.5703582763672,S10,run,22
32,0.4000000059604645,0.0,0.0,0.0,0.0,225.53224182128906,225.53224182128906,S10,run,22
33,0.4124999940395355,0.0,0.0,0.0,0.0,225.52291870117188,225.52291870117188,S10,run,22
34,0.42500001192092896,0.0,0.0,0.0,0.0,225.4788360595703,225.4788360595703,S10,run,22
35,0.4375,0.0,0.0,0.0,0.0,225.44509887695312,225.44509887695312,S10,run,22
36,0.44999998807907104,0.0,0.0,0.0,0.0,225.40591430664062,225.40591430664062,S10,run,22
37,0.4625000059604645,0.0,0.0,0.0,0.0,225.3820037841797,225.3820037841797,S10,run,22
38,0.4749999940395355,0.0,0.0,0.0,0.0,225.3547821044922,225.3547821044922,S10,run,22
39,0.48750001192092896,0.0,0.0,0.0,0.0,225.3242950439453,225.3242950439453,S10,run,22
40,0.5,0.0,0.0,0.0,0.0,225.29391479492188,225.29391479492188,S10,run,22
41,0.512499988079071,0.0,0.0,0.0,0.0,225.2412872314453,225.2412872314453,S10,run,22
42,0.5249999761581421,0.0,0.0,0.0,0.0,225.1680145263672,225.1680145263672,S10,run,22
43,0.5375000238418579,0.0,0.0,0.0,0.0,225.12249755859375,225.12249755859375,S10,run,22
44,0.550000011920929,0.0,0.0,0.0,0.0,225.075439453125,225.075439453125,S10,run,22
45,0.5625,0.0,0.0,0.0,0.0,225.0122833251953,225.0122833251953,S10,run,22
46,0.574999988079071,0.0,0.0,0.0,0.0,224.95411682128906,224.95411682128906,S10,run,22
47,0.5874999761581421,0.0,0.0,0.0,0.0,224.8776397705078,224.8776397705078,S10,run,22
48,0.6000000238418579,0.0,0.0,0.0,0.0,224.8206329345703,224.8206329345703,S10,run,22
49,0.612500011920929,0.0,0.0,0.0,0.0,224.7447509765625,224.7447509765625,S10,run,22
50,0.625,0.0,0.0,0.0,0.0,224.6995086669922,224.6995086669922,S10,run,22
51,0.637499988079071,0.0,0.0,0.0,0.0,224.62220764160156,224.62220764160156,S10,run,22
52,0.6499999761581421,0.0,0.0,0.0,0.0,224.58721923828125,224.58721923828125,S10,run,22
53,0.6625000238418579,0.0,0.0,0.0,0.0,224.5193328857422,224.5193328857422,S10,run,22
54,0.675000011920929,0.0,0.0,0.0,0.0,224.4781036376953,224.4781036376953,S10,run,22
55,0.6875,0.0,0.0,0.0,0.0,224.3970184326172,224.3970184326172,S10,run,22
56,0.699999988079071,0.0,0.0,0.0,0.0,224.3726043701172,224.3726043701172,S10,run,22
57,0.7124999761581421,0.0,0.0,0.0,0.0,224.29318237304688,224.29318237304688,S10,run,22
58,0.7250000238418579,0.0,0.0,0.0,0.0,224.2348175048828,224.2348175048828,S10,run,22
59,0.737500011920929,0.0,0.0,0.0,0.0,224.1680908203125,224.1680908203125,S10,run,22
60,0.75,0.0,0.0,0.0,0.0,224.07101440429688,224.07101440429688,S10,run,22
61,0.762499988079071,0.0,0.0,0.0,0.0,224.00881958007812,224.00881958007812,S10,run,22
62,0.7749999761581421,0.0,0.0,0.0,0.0,223.9114532470703,223.9114532470703,S10,run,22
63,0.7875000238418579,0.0,0.0,0.0,0.0,223.81842041015625,223.81842041015625,S10,run,22
64,0.800000011920929,0.0,0.0,0.0,0.0,223.71109008789062,223.71109008789062,S10,run,22
65,0.8125,0.0,0.0,0.0,0.0,223.5813446044922,223.5813446044922,S10,run,22
66,0.824999988079071,0.0,0.0,0.0,0.0,223.43438720703125,223.43438720703125,S10,run,22
67,0.8374999761581421,0.0,0.0,0.0,0.0,223.2964324951172,223.2964324951172,S10,run,22
68,0.8500000238418579,0.0,0.0,0.0,0.0,223.1402130126953,223.1402130126953,S10,run,22
69,0.862500011920929,0.0,0.0,0.0,0.0,222.9627685546875,222.9627685546875,S10,run,22
70,0.875,0.0,0.0,0.0,0.0,222.796142578125,222.796142578125,S10,run,22
71,0.887499988079071,0.0,0.0,0.0,0.0,222.62591552734375,222.62591552734375,S10,run,22
72,0.8999999761581421,0.0,0.0,0.0,0.0,222.47613525390625,222.47613525390625,S10,run,22
73,0.9125000238418579,0.0,0.0,0.0,0.0,222.337158203125,222.337158203125,S10,run,22
74,0.925000011920929,0.0,0.0,0.0,0.0,222.17083740234375,222.17083740234375,S10,run,22
75,0.9375,0.0,0.0,0.0,0.0,221.95010375976562,221.95010375976562,S10,run,22
76,0.949999988079071,0.0,0.0,0.0,0.0,221.54006958007812,221.54006958007812,S10,run,22
77,0.9624999761581421,0.0,0.0,0.0,0.0,220.5955352783203,220.5955352783203,S10,run,22
78,0.9750000238418579,0.0,0.0,0.0,0.0,218.30543518066406,218.30543518066406,S10,run,22
79,0.987500011920929,0.0,0.0,0.0,0.0,209.98025512695312,209.98025512695312,S10,run,22
0,0.0,0.0,0.0,nan,nan,223.01260375976562,223.01260375976562,S10,walk,32
1,0.012500000186264515,0.0,0.0,0.0,0.0,223.22500610351562,223.22500610351562,S10,walk,32
2,0.02500000037252903,0.0,0.0,0.0,0.0,223.44825744628906,223.44825744628906,S10,walk,32
3,0.03750000149011612,0.0,0.0,0.0,0.0,223.6436309814453,223.6436309814453,S10,walk,32
4,0.05000000074505806,0.0,0.0,0.0,0.0,223.7759552001953,223.7759552001953,S10,walk,32
5,0.0625,0.0,0.0,0.0,0.0,223.8829345703125,223.8829345703125,S10,walk,32
6,0.07500000298023224,0.0,0.0,0.0,0.0,223.95669555664062,223.95669555664062,S10,walk,32
7,0.08749999850988388,0.0,0.0,0.0,0.0,224.01849365234375,224.01849365234375,S10,walk,32
8,0.10000000149011612,0.0,0.0,0.0,0.0,224.11402893066406,224.11402893066406,S10,walk,32
9,0.11249999701976776,0.0,0.0,0.0,0.0,224.2037353515625,224.2037353515625,S10,walk,32
10,0.125,0.0,0.0,0.0,0.0,224.2728271484375,224.2728271484375,S10,walk,32
11,0.13750000298023224,0.0,0.0,0.0,0.0,224.42422485351562,224.42422485351562,S10,walk,32
12,0.15000000596046448,0.0,0.0,0.0,0.0,224.59017944335938,224.59017944335938,S10,walk,32
13,0.16249999403953552,0.0,0.0,0.0,0.0,224.70208740234375,224.70208740234375,S10,walk,32
14,0.17499999701976776,0.0,0.0,0.0,0.0,224.8692626953125,224.8692626953125,S10,walk,32
15,0.1875,0.0,0.0,0.0,0.0,224.99513244628906,224.99513244628906,S10,walk,32
16,0.20000000298023224,0.0,0.0,0.0,0.0,225.06410217285156,225.06410217285156,S10,walk,32
17,0.21250000596046448,0.0,0.0,0.0,0.0,225.184814453125,225.184814453125,S10,walk,32
18,0.22499999403953552,0.0,0.0,0.0,0.0,225.221923828125,225.221923828125,S10,walk,32
19,0.23749999701976776,0.0,0.0,0.0,0.0,225.28790283203125,225.28790283203125,S10,walk,32
20,0.25,0.0,0.0,0.0,0.0,225.32022094726562,225.32022094726562,S10,walk,32
21,0.26249998807907104,0.0,0.0,0.0,0.0,225.3158721923828,225.3158721923828,S10,walk,32
22,0.2750000059604645,0.0,0.0,0.0,0.0,225.32086181640625,225.32086181640625,S10,walk,32
23,0.2874999940395355,0.0,0.0,0.0,0.0,225.3612060546875,225.3612060546875,S10,walk,32
24,0.30000001192092896,0.0,0.0,0.0,0.0,225.35610961914062,225.35610961914062,S10,walk,32
25,0.3125,0.0,0.0,0.0,0.0,225.37574768066406,225.37574768066406,S10,walk,32
26,0.32499998807907104,0.0,0.0,0.0,0.0,225.3366241455078,225.3366241455078,S10,walk,32
27,0.3375000059604645,0.0,0.0,0.0,0.0,225.31533813476562,225.31533813476562,S10,walk,32
28,0.3499999940395355,0.0,0.0,0.0,0.0,225.29566955566406,225.29566955566406,S10,walk,32
29,0.36250001192092896,0.0,0.0,0.0,0.0,225.2527313232422,225.2527313232422,S10,walk,32
30,0.375,0.0,0.0,0.0,0.0,225.21823120117188,225.21823120117188,S10,walk,32
31,0.38749998807907104,0.0,0.0,0.0,0.0,225.1849822998047,225.1849822998047,S10,walk,32
32,0.4000000059604645,0.0,0.0,0.0,0.0,225.16082763671875,225.16082763671875,S10,walk,32
33,0.4124999940395355,0.0,0.0,0.0,0.0,225.1309814453125,225.1309814453125,S10,walk,32
34,0.42500001192092896,0.0,0.0,0.0,0.0,225.10397338867188,225.10397338867188,S10,walk,32
35,0.4375,0.0,0.0,0.0,0.0,225.04769897460938,225.04769897460938,S10,walk,32
36,0.44999998807907104,0.0,0.0,0.0,0.0,225.02850341796875,225.02850341796875,S10,walk,32
37,0.4625000059604645,0.0,0.0,0.0,0.0,224.9900665283203,224.9900665283203,S10,walk,32
38,0.4749999940395355,0.0,0.0,0.0,0.0,224.97793579101562,224.97793579101562,S10,walk,32
39,0.48750001192092896,0.0,0.0,0.0,0.0,224.9281005859375,224.9281005859375,S10,walk,32
40,0.5,0.0,0.0,0.0,0.0,224.88140869140625,224.88140869140625,S10,walk,32
41,0.512499988079071,0.0,0.0,0.0,0.0,224.8446044921875,224.8446044921875,S10,walk,32
42,0.5249999761581421,0.0,0.0,0.0,0.0,224.8197021484375,224.8197021484375,S10,walk,32
43,0.5375000238418579,0.0,0.0,0.0,0.0,224.780029296875,224.780029296875,S10,walk,32
44,0.550000011920929,0.0,0.0,0.0,0.0,224.70289611816406,224.70289611816406,S10,walk,32
45,0.5625,0.0,0.0,0.0,0.0,224.66201782226562,224.66201782226562,S10,walk,32
46,0.574999988079071,0.0,0.0,0.0,0.0,224.6423797607422,224.6423797607422,S10,walk,32
47,0.5874999761581421,0.0,0.0,0.0,0.0,224.5908966064453,224.5908966064453,S10,walk,32
48,0.6000000238418579,0.0,0.0,0.0,0.0,224.5178680419922,224.5178680419922,S10,walk,32
49,0.612500011920929,0.0,0.0,0.0,0.0,224.4700927734375,224.4700927734375,S10,walk,32
50,0.625,0.0,0.0,0.0,0.0,224.4204864501953,224.4204864501953,S10,walk,32
51,0.637499988079071,0.0,0.0,0.0,0.0,224.3725128173828,224.3725128173828,S10,walk,32
52,0.6499999761581421,0.0,0.0,0.0,0.0,224.32000732421875,224.32000732421875,S10,walk,32
53,0.6625000238418579,0.0,0.0,0.0,0.0,224.27406311035156,224.27406311035156,S10,walk,32
54,0.675000011920929,0.0,0.0,0.0,0.0,224.22116088867188,224.22116088867188,S10,walk,32
55,0.6875,0.0,0.0,0.0,0.0,224.17086791992188,224.17086791992188,S10,walk,32
56,0.699999988079071,0.0,0.0,0.0,0.0,224.1124267578125,224.1124267578125,S10,walk,32
57,0.7124999761581421,0.0,0.0,0.0,0.0,224.05812072753906,224.05812072753906,S10,walk,32
58,0.7250000238418579,0.0,0.0,0.0,0.0,224.00111389160156,224.00111389160156,S10,walk,32
59,0.737500011920929,0.0,0.0,0.0,0.0,223.94302368164062,223.94302368164062,S10,walk,32
60,0.75,0.0,0.0,0.0,0.0,223.85757446289062,223.85757446289062,S10,walk,32
61,0.762499988079071,0.0,0.0,0.0,0.0,223.80191040039062,223.80191040039062,S10,walk,32
62,0.7749999761581421,0.0,0.0,0.0,0.0,223.7169647216797,223.7169647216797,S10,walk,32
63,0.7875000238418579,0.0,0.0,0.0,0.0,223.6294708251953,223.6294708251953,S10,walk,32
64,0.800000011920929,0.0,0.0,0.0,0.0,223.5218505859375,223.5218505859375,S10,walk,32
65,0.8125,0.0,0.0,0.0,0.0,223.3914337158203,223.3914337158203,S10,walk,32
66,0.824999988079071,0.0,0.0,0.0,0.0,223.26409912109375,223.26409912109375,S10,walk,32
67,0.8374999761581421,0.0,0.0,0.0,0.0,223.1031494140625,223.1031494140625,S10,walk,32
68,0.8500000238418579,0.0,0.0,0.0,0.0,222.94281005859375,222.94281005859375,S10,walk,32
69,0.862500011920929,0.0,0.0,0.0,0.0,222.77020263671875,222.77020263671875,S10,walk,32
70,0.875,0.0,0.0,0.0,0.0,222.5887451171875,222.5887451171875,S10,walk,32
71,0.887499988079071,0.0,0.0,0.0,0.0,222.41395568847656,222.41395568847656,S10,walk,32
72,0.8999999761581421,0.0,0.0,0.0,0.0,222.2262420654297,222.2262420654297,S10,walk,32
73,0.9125000238418579,0.0,0.0,0.0,0.0,222.05201721191406,222.05201721191406,S10,walk,32
74,0.925000011920929,0.0,0.0,0.0,0.0,221.8573455810547,221.8573455810547,S10,walk,32
75,0.9375,0.0,0.0,0.0,0.0,221.6246337890625,221.6246337890625,S10,walk,32
76,0.949999988079071,0.0,0.0,0.0,0.0,221.20574951171875,221.20574951171875,S10,walk,32
77,0.9624999761581421,0.0,0.0,0.0,0.0,220.3335723876953,220.3335723876953,S10,walk,32
78,0.9750000238418579,0.0,0.0,0.0,0.0,218.0980682373047,218.0980682373047,S10,walk,32
79,0.987500011920929,0.0,0.0,0.0,0.0,210.09164428710938,210.09164428710938,S10,walk,32
